Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
59.31,20701.68134,-3459.232688,1081.457838,-1.153061224,0.073469388,-0.152040816,-11.125,-13,34.5
59.38,18674.84314,-2753.778403,1410.908571,-1.248979592,0.028571429,-0.141836735,-8.25,-0.75,34.8125
59.44,15827.95909,-2510.27134,970.4472655,-1.178571429,0.02244898,-0.115306122,-6.8125,6.8125,28.8125
59.50,12812.76869,-2542.500216,583.7007538,-1.055102041,0.05,-0.07755102,-6.8125,6.8125,28.8125
59.56,11111.80024,-2578.310078,605.1866711,-0.967346939,0.075510204,-0.058163265,-6.8125,9.3125,22.75
59.63,10263.10651,-2377.77485,923.8944446,-1.004081633,0.087755102,-0.040816327,-6.4375,8.25,15.625
59.69,10148.51495,-1998.190311,1160.239535,-0.996938776,0.069387755,-0.024489796,-6.4375,8.25,15.625
59.75,10639.11006,-1393.003639,1396.584626,-1.063265306,0.064285714,-0.01122449,-6.125,5.375,11
59.81,11280.10659,-737.6831612,1500.433226,-1.123469388,0.058163265,-0.003061224,-6.125,5.375,11
59.88,11756.37776,-50.13380707,1378.679695,-1.082653061,0.066326531,-0.001020408,-7.5625,-0.75,8.5
59.94,11666.8531,418.9753877,1153.077563,-1.025510204,0.068367347,-0.005102041,-9,-6.875,8.5
60.00,11301.59251,648.1585057,988.3521966,-0.978571429,0.079591837,-0.003061224,-9,-6.875,8.5
60.06,10449.31779,709.0352715,913.151486,-0.967346939,0.092857143,0.001020408,-8.625,-11.5625,13.125
60.13,9360.697978,598.0246987,1002.676141,-1.129591837,0.116326531,0.017346939,-9,-12.3125,19.5625
60.19,7763.578124,304.3838287,1317.802929,-1.129591837,0.126530612,0.026530612,-9,-12.3125,19.5625
60.25,6388.479416,21.48591732,1675.901551,-1.07244898,0.132653061,0.028571429,-9,-13.375,23.125
60.31,4884.465203,-232.7641043,2016.095242,-1.037755102,0.132653061,0.036734694,-9.6875,-13,27.75
60.38,3649.024958,-444.0422912,2162.915677,-0.980612245,0.134693878,0.034693878,-9.6875,-13,27.75
60.44,2388.517808,-601.6056849,2162.915677,-0.886734694,0.134693878,0.028571429,-10.0625,-13.75,31.625
60.50,1511.176185,-712.6162577,1998.190311,-0.943877551,0.105102041,0.034693878,-12.9375,-15.875,33.0625
60.56,909.5704998,-791.3979545,1278.41208,-1.043877551,0.066326531,0.03877551,-12.9375,-15.875,33.0625
60.63,709.0352715,-766.331051,282.8979113,-1.043877551,0.03877551,0.028571429,-12.5625,-17,32
60.69,1049.228962,-508.5000432,-945.380362,-1.025510204,0.044897959,0.021428571,-13.3125,-19.5,32
60.75,1582.795909,-211.278187,-1740.359303,-0.969387755,0.079591837,0.017346939,-13.3125,-19.5,32
60.81,2334.803015,75.20071061,-2141.429759,-1.025510204,0.116326531,0.047959184,-12.25,-17.6875,30.9375
60.88,3523.69044,282.8979113,-2080.552994,-1.035714286,0.103061224,0.060204082,-11.125,-15.1875,33.0625
60.94,5747.482882,526.4049743,-1722.454372,-1.1,0.092857143,0.054081633,-11.125,-15.1875,33.0625
61.00,8196.877457,809.3028856,-1256.926163,-1.104081633,0.075510204,0.042857143,-11.5,-8.6875,34.5
61.06,11369.63125,1206.792356,-726.9402026,-1.116326531,0.052040816,0.02244898,-11.125,-4.375,37.3125
61.13,14291.716,1672.320565,-390.3274979,-1.08877551,0.017346939,-0.01122449,-11.125,-4.375,37.3125
61.19,17353.45922,2234.535401,-379.5845393,-1.076530612,-0.007142857,-0.040816327,-11.5,5.75,40.1875
61.25,19641.70941,2585.472051,-798.559927,-0.992857143,-0.034693878,-0.054081633,-11.5,5.75,40.1875
61.31,21052.61798,2542.500216,-1321.383915,-0.986734694,-0.060204082,-0.060204082,-12.25,15.5,39.8125
61.38,22506.49839,2102.038911,-1815.560013,-1.080612245,-0.081632653,-0.040816327,-14.375,28.8125,30.1875
61.44,23935.31189,1514.757171,-1905.084669,-1.164285714,-0.098979592,-0.015306122,-14.375,28.8125,30.1875
61.50,26588.82268,1020.581073,-1715.292399,-1.213265306,-0.11122449,-0.017346939,-16.5625,35.6875,16
61.56,29432.12574,809.3028856,-1625.767744,-1.129591837,-0.128571429,-0.064285714,-17.625,27.75,-3.1875
61.63,31813.48157,537.1479329,-1937.313545,-1.082653061,-0.101020408,-0.12244898,-17.625,27.75,-3.1875
61.69,32955.81618,-71.61972439,-2191.563566,-1.043877551,-0.069387755,-0.190816327,-17.625,3.5625,-12.4375
61.75,33478.64017,-1174.56348,-1876.436779,-1.151020408,-0.044897959,-0.230612245,-16.1875,-22,0
61.81,33002.369,-1837.045931,-1034.905017,-1.029591837,-0.056122449,-0.282653061,-16.1875,-22,0
61.88,32239.61893,-1815.560013,236.3450905,-1.139795918,-0.089795918,-0.284693878,-15.5,-24.9375,26.3125
61.94,31516.25972,-1185.306439,1113.686714,-1.204081633,-0.107142857,-0.265306122,-13.6875,-5.8125,41.5625
62.00,30388.24906,-114.591559,1435.975474,-1.104081633,-0.118367347,-0.241836735,-13.6875,-5.8125,41.5625
62.06,29009.56936,619.510616,1106.524742,-1.043877551,-0.107142857,-0.201020408,-11.5,15.5,38.375
62.13,26903.94947,927.4754309,418.9753877,-0.97755102,-0.085714286,-0.145918367,-11.5,26.3125,22
62.19,25238.79088,777.0740096,-53.71479329,-0.918367347,-0.060204082,-0.101020408,-11.5,26.3125,22
62.25,23570.0513,376.0035531,-275.7359389,-0.97755102,-0.017346939,-0.056122449,-10.8125,21.625,7.0625
62.31,22252.24837,-85.94366927,-200.5352283,-1.004081633,0.01122449,-0.015306122,-10.4375,9.3125,-2.125
62.38,21160.04757,-515.6620156,60.87676573,-1.074489796,0.040816327,0.015306122,-10.4375,9.3125,-2.125
62.44,19827.9207,-891.6655687,325.869746,-1.168367347,0.094897959,0.040816327,-10.4375,-6.1875,-1.375
62.50,17976.55082,-1335.70786,479.8521534,-1.148979592,0.116326531,0.054081633,-10.8125,-15.875,5.6875
62.56,15699.04359,-1908.665655,379.5845393,-1.082653061,0.11122449,0.062244898,-10.8125,-15.875,5.6875
62.63,12991.818,-2678.577692,103.8486004,-1.166326531,0.147959184,0.092857143,-11.875,-21.6875,16.3125
62.69,10513.77554,-3591.729178,-179.049311,-1.065306122,0.139795918,0.05,-11.5,-20.5625,20.9375
62.75,9933.655773,-4010.704566,-540.7289192,-1.114285714,0.101020408,0.036734694,-11.5,-20.5625,20.9375
62.81,10094.80015,-4200.496836,-1031.324031,-1.135714286,0.101020408,0.019387755,-11.5,-18.4375,23.4375
62.88,10707.1488,-4250.630643,-1428.813502,-1.246938776,0.107142857,0,-11.5,-18.4375,23.4375
62.94,11716.98691,-4068.000345,-1758.264234,-1.285714286,0.101020408,-0.030612245,-10.4375,-15.875,23.8125
63.00,13009.72294,-3770.778489,-1776.169165,-1.262244898,0.12244898,-0.032653061,-8.25,-12.3125,23.4375
63.06,14044.62795,-3495.04255,-1457.461391,-1.258163265,0.128571429,-0.026530612,-8.25,-12.3125,23.4375
63.13,15559.38512,-3065.324204,-755.5880923,-1.303061224,0.130612245,-0.036734694,-7.5625,-7.625,22.375
63.19,17496.69867,-2230.954415,-3.58098622,-1.307142857,0.109183673,-0.085714286,-6.125,-3.25,22.375
63.25,19237.05797,-1221.116301,415.3944015,-1.346938776,0.071428571,-0.109183673,-6.125,-3.25,22.375
63.31,20314.93482,-254.2500216,497.7570845,-1.289795918,0.044897959,-0.120408163,-6.125,-2.1875,20.25
63.38,20909.37854,379.5845393,343.7746771,-1.442857143,0.042857143,-0.143877551,-5.375,0.3125,23.4375
63.44,21220.92434,891.6655687,243.5070629,-1.285714286,0.015306122,-0.162244898,-5.375,0.3125,23.4375
63.50,21410.71661,1185.306439,171.8873385,-1.297959184,-0.042857143,-0.169387755,-5.375,1.0625,24.5
63.56,21528.88915,1328.545887,-132.4964901,-1.221428571,-0.101020408,-0.124489796,-7.1875,7.1875,26.3125
63.63,21528.88915,1181.725452,-383.1655255,-1.170408163,-0.145918367,-0.062244898,-7.1875,7.1875,26.3125
63.69,21743.74833,1067.133893,-615.9296298,-0.965306122,-0.15,-0.042857143,-7.5625,11.875,24.5
63.75,22008.74131,1163.820521,-923.8944446,-0.918367347,-0.169387755,-0.017346939,-6.4375,14.375,19.5625
63.81,22191.3716,1038.486004,-1457.461391,-0.87755102,-0.124489796,0.096938776,-6.4375,14.375,19.5625
63.88,22356.09697,429.7183463,-1958.799462,-0.914285714,-0.126530612,0.113265306,-7.5625,15.5,13.125
63.94,22305.96316,-211.278187,-2442.232602,-1.02755102,0.054081633,0.169387755,-8.25,12.5625,6
64.00,22452.7836,-1092.200797,-2263.183291,-0.943877551,0.058163265,0.152040816,-8.25,12.5625,6
64.06,22033.80821,-1883.598751,-2141.429759,-0.971428571,0.183673469,0.092857143,-9.3125,7.5625,2.125
64.13,20515.47005,-2549.662188,-1668.739578,-0.955102041,0.209183673,0.040816327,-10.4375,-3.625,-0.6875
64.19,18703.49102,-3090.391107,-1317.802929,-0.945918367,0.269387755,-0.021428571,-10.4375,-3.625,-0.6875
64.25,15928.2267,-3752.873558,-995.514169,-1.02755102,0.301020408,-0.079591837,-10.8125,-11.5625,3.875
64.31,13138.63844,-4490.556719,-662.4824506,-1.17244898,0.312244898,0.003061224,-13.3125,-18.0625,5.3125
64.38,10094.80015,-5507.556806,311.5458011,-1.31122449,0.363265306,-0.024489796,-13.3125,-18.0625,5.3125
64.44,7752.835165,-5890.722331,1239.021232,-1.432653061,0.357142857,-0.058163265,-14.375,-22,5.3125
64.50,6789.549872,-5725.996965,1761.84522,-1.413265306,0.341836735,-0.044897959,-18.375,-27.4375,4.9375
64.56,6986.504114,-5156.620156,1797.655082,-1.469387755,0.294897959,-0.05,-18.375,-27.4375,4.9375
64.63,7759.997138,-4393.870091,1178.144466,-1.37244898,0.282653061,-0.052040816,-22.6875,-33.5625,5.3125
64.69,8798.483141,-3734.968627,350.9366495,-1.360204082,0.230612245,-0.165306122,-22.6875,-33.5625,5.3125
64.75,9435.898689,-3158.429846,-229.1831181,-1.2,0.230612245,-0.179591837,-25.9375,-37.5,9.25
64.81,9754.606462,-2571.148106,-726.9402026,-1.225510204,0.216326531,-0.196938776,-25.5625,-39.3125,17.75
64.88,9883.521966,-2202.306525,-658.9014644,-1.146938776,0.237755102,-0.203061224,-25.5625,-39.3125,17.75
64.94,9990.951553,-2005.352283,-161.1443799,-1.153061224,0.190816327,-0.228571429,-24.125,-35.375,25.5625
65.00,10460.06075,-1811.979027,723.3592164,-1.140816327,0.239795918,-0.192857143,-23.375,-33.5625,34.8125
65.06,11280.10659,-1303.478984,2080.552994,-1.031632653,0.028571429,-0.265306122,-23.375,-33.5625,34.8125
65.13,11742.05381,-701.873299,2821.817141,-1.043877551,0.066326531,-0.230612245,-24.125,-26.6875,44.4375
65.19,12293.52569,82.36268305,3613.215096,-1.014285714,0.036734694,-0.239795918,-25.9375,-18.75,50.8125
65.25,12411.69824,827.2078167,3724.225668,-0.980612245,0.103061224,-0.263265306,-25.9375,-18.75,50.8125
65.31,12096.57145,1837.045931,4103.810208,-1.039795918,0.060204082,-0.294897959,-25.9375,-18.75,50.8125
65.38,10413.50793,2481.62345,4204.077822,-1.164285714,-0.152040816,-0.171428571,-28.0625,-6.5,57.25
65.44,7967.694339,2230.954415,3906.855966,-1.202040816,-0.165306122,-0.160204082,-28.0625,-6.5,57.25
65.50,4422.517981,1307.05997,3863.884131,-1.236734694,-0.113265306,-0.158163265,-32.4375,4.3125,60.125
65.56,737.6831612,111.0105728,4300.76445,-1.334693878,-0.132653061,-0.167346939,-34.5625,12.9375,60.8125
65.63,-2119.943842,-952.5423344,4823.588438,-1.375510204,-0.087755102,-0.169387755,-34.5625,12.9375,60.8125
65.69,-4383.127133,-2037.581159,5056.352542,-1.37244898,0.015306122,-0.214285714,-33.5,14.75,61.1875
65.75,-4830.75041,-2553.243175,4830.75041,-1.35,0.073469388,-0.171428571,-31.6875,8.25,61.5625
65.81,-3412.679867,-2542.500216,5006.218735,-1.41122449,0.105102041,-0.134693878,-31.6875,8.25,61.5625
65.88,-2173.658635,-2123.524828,4827.169424,-1.407142857,0.081632653,-0.169387755,-28.8125,-1.125,58.6875
65.94,-2102.038911,-1600.70084,4200.496836,-1.346938776,0.139795918,-0.160204082,-27.375,-11.9375,56.5625
66.00,-2760.940375,-1396.584626,3505.785509,-1.35,0.203061224,-0.096938776,-27.375,-11.9375,56.5625
66.06,-4186.172891,-1042.06699,2209.468497,-1.2,0.171428571,-0.152040816,-27.375,-18.75,53.6875
66.13,-5371.479329,-673.2254093,888.0845825,-1.155102041,0.228571429,-0.139795918,-27.75,-24.9375,48.6875
66.19,-6263.144898,-777.0740096,250.6690354,-1.07244898,0.38877551,-0.024489796,-27.75,-24.9375,48.6875
66.25,-7434.127392,-1410.908571,75.20071061,-1.033673469,0.439795918,0.045918367,-29.1875,-29.9375,45.125
66.31,-9532.585316,-2456.556547,-379.5845393,-0.947959184,0.466326531,0.183673469,-28.4375,-35.75,35.9375
66.38,-11108.21925,-3212.144639,-1371.517722,-0.959183673,0.376530612,0.156122449,-28.4375,-35.75,35.9375
66.44,-11505.70872,-3068.90519,-2965.05659,-0.980612245,0.355102041,0.062244898,-27.75,-40.75,25.25
66.50,-11033.01854,-2216.63047,-4114.553166,-1.080612245,0.359183673,0.139795918,-27.75,-40.75,25.25
66.56,-10481.54666,-1185.306439,-5203.172977,-1.268367347,0.207142857,0.27755102,-25.5625,-38.25,8.125
66.63,-9890.683938,-14.32394488,-5632.891323,-1.309183673,0.316326531,0.304081633,-23.0625,-26.6875,-4.625
66.69,-9210.296557,1199.630384,-5543.366668,-1.334693878,0.173469388,0.316326531,-23.0625,-26.6875,-4.625
66.75,-7802.968972,2438.651616,-4565.75743,-1.340816327,0.183673469,0.331632653,-20.875,-13.375,-12.8125
66.81,-6793.130859,3326.736198,-3566.662275,-1.389795918,0.081632653,0.292857143,-18.375,3.9375,-12.4375
66.88,-6585.433658,3681.253834,-2331.222029,-1.490816327,0.060204082,0.298979592,-18.375,3.9375,-12.4375
66.94,-7537.975992,3749.292572,-1396.584626,-1.489795918,-0.098979592,0.203061224,-17.25,15.5,-8.125
67.00,-9844.131118,3355.384088,-204.1162145,-1.479591837,-0.081632653,0.228571429,-15.5,24.5,0.6875
67.06,-12121.63835,2445.813588,902.4085273,-1.496938776,-0.169387755,0.17755102,-15.5,24.5,0.6875
67.13,-14814.53999,1607.862813,1654.415633,-1.501020408,-0.186734694,-0.103061224,-12.9375,30.25,11.375
67.19,-16146.66686,873.7606376,2080.552994,-1.516326531,-0.235714286,-0.034693878,-12.25,28.4375,22.75
67.25,-15742.01542,-272.1549527,1901.503683,-1.443877551,-0.087755102,-0.27755102,-12.25,28.4375,22.75
67.31,-13317.68775,-214.8591732,2187.98258,-1.330612245,-0.175510204,-0.22244898,-11.875,21.25,35.1875
67.38,-9786.835338,-42.97183463,2886.274893,-1.276530612,0.024489796,-0.25,-10.8125,8.625,39.125
67.44,-7036.637921,-182.6302972,3799.426379,-1.289795918,0.126530612,-0.218367347,-10.8125,8.625,39.125
67.50,-4623.053209,-712.6162577,4970.408873,-1.401020408,0.165306122,-0.235714286,-12.25,-2.5625,38.375
67.56,-3638.281999,-1514.757171,5776.130772,-1.297959184,0.32755102,-0.224489796,-12.5625,-12.625,36.625
67.63,-4075.162318,-2202.306525,5865.655428,-1.236734694,0.17755102,-0.392857143,-12.5625,-12.625,36.625
67.69,-5450.261026,-2431.489643,4708.996879,-1.110204082,0.252040816,-0.301020408,-14.75,-23.125,32.6875
67.75,-6435.032237,-2871.950948,2778.845306,-1.090816327,0.351020408,-0.214285714,-19.0625,-31.375,26.3125
67.81,-6352.669554,-3423.422826,902.4085273,-1.010204082,0.408163265,-0.092857143,-19.0625,-31.375,26.3125
67.88,-5614.986392,-3577.405233,-587.28174,-1.02755102,0.451020408,-0.001020408,-21.9375,-35,16.3125
67.94,-4236.306698,-3384.031977,-1847.788889,-0.92244898,0.465306122,-0.040816327,-21.9375,-35,16.3125
68.00,-3480.718605,-3305.250281,-2399.260767,-0.928571429,0.555102041,0.062244898,-23.375,-35,6
68.06,-3068.90519,-3469.975647,-2567.567119,-0.957142857,0.580612245,0.167346939,-22.3125,-29.9375,-2.125
68.13,-2972.218562,-3867.465117,-2546.081202,-0.952040816,0.557142857,0.210204082,-22.3125,-29.9375,-2.125
68.19,-3172.753791,-4035.771469,-2671.41572,-1.055102041,0.52755102,0.190816327,-23.375,-25.625,-7.4375
68.25,-2377.77485,-3788.68342,-2832.5601,-0.957142857,0.555102041,0.163265306,-25.5625,-20.5625,-13.875
68.31,-311.5458011,-3011.609411,-3129.781956,-1.001020408,0.480612245,0.220408163,-25.5625,-20.5625,-13.875
68.38,1858.531848,-2492.366409,-3427.003812,-1.084693878,0.457142857,0.212244898,-27.75,-14.8125,-18.5
68.44,4028.609497,-1837.045931,-3777.940462,-1.045918367,0.42755102,0.252040816,-29.1875,-12.625,-20.625
68.50,3964.151745,-1930.151572,-4250.630643,-1.133673469,0.585714286,0.11122449,-29.1875,-12.625,-20.625
68.56,2617.700927,-1847.788889,-4619.472223,-1.037755102,0.529591837,0.128571429,-31,-14.0625,-20.9375
68.63,1378.679695,-1869.274807,-4891.627176,-1.1,0.508163265,0.175510204,-32.0625,-14.0625,-19.5625
68.69,-447.6232774,-2044.743131,-5124.39128,-1.104081633,0.433673469,0.255102041,-32.0625,-14.0625,-19.5625
68.75,-1822.721986,-2470.880492,-5439.518068,-1.117346939,0.292857143,0.408163265,-31.6875,-11.9375,-21.6875
68.81,-2105.619897,-2521.014299,-5765.387814,-1.223469388,0.304081633,0.374489796,-33.125,-5.8125,-23.125
68.88,-859.4366927,-1933.732559,-5529.042723,-1.248979592,0.448979592,0.280612245,-33.125,-5.8125,-23.125
68.94,1543.405061,-1489.690267,-4984.732818,-1.240816327,0.353061224,0.363265306,-35.3125,-1.125,-25.5625
69.00,5292.697633,-1049.228962,-4164.686973,-1.186734694,0.294897959,0.369387755,-38.5625,4.625,-27.375
69.06,8572.88101,-784.2359821,-3863.884131,-1.223469388,0.254081633,0.32755102,-38.5625,4.625,-27.375
69.13,11777.86368,-519.2430018,-3885.370048,-1.193877551,0.273469388,0.247959184,-38.875,-2.1875,-28.8125
69.19,13930.03639,-390.3274979,-3695.577779,-1.231632653,0.320408163,0.192857143,-40,-16.625,-25.5625
69.25,15530.73723,-859.4366927,-3745.711586,-1.321428571,0.27755102,0.198979592,-40,-16.625,-25.5625
69.31,16032.07531,-1761.84522,-3380.450991,-1.303061224,0.343877551,-0.001020408,-38.1875,-31.375,-14.1875
69.38,15022.23719,-2288.250194,-2556.824161,-1.426530612,0.37244898,-0.064285714,-34.9375,-41.125,1.375
69.44,13289.03986,-3387.612964,-1622.186757,-1.395918367,0.365306122,0.007142857,-34.9375,-41.125,1.375
69.50,11459.1559,-4479.813761,107.4295866,-1.430612245,0.371428571,-0.05,-32.0625,-43.3125,19.5625
69.56,10535.26146,-4726.90181,1489.690267,-1.445918367,0.318367347,-0.094897959,-32.0625,-43.3125,19.5625
69.63,10119.86706,-4379.546147,2778.845306,-1.375510204,0.243877551,-0.152040816,-30.25,-41.125,29.125
69.69,9958.722677,-3348.222115,3240.792529,-1.415306122,0.216326531,-0.163265306,-30.625,-36.4375,37.6875
69.75,8683.891582,-2628.443885,2632.024871,-1.168367347,0.15,-0.218367347,-30.625,-36.4375,37.6875
69.81,5908.627262,-2392.098795,1425.232515,-1.045918367,0.167346939,-0.220408163,-32.75,-32.5,45.5
69.88,3466.394661,-2460.137533,590.8627262,-0.996938776,0.17755102,-0.226530612,-31.6875,-26,50.5
69.94,927.4754309,-2828.979113,107.4295866,-0.916326531,0.280612245,-0.165306122,-31.6875,-26,50.5
70.00,-805.7218994,-3566.662275,300.8028424,-0.982653061,0.298979592,-0.173469388,-29.875,-23.8125,50.875
70.06,-2782.426293,-3566.662275,-257.8310078,-1.082653061,0.271428571,-0.18877551,-26.3125,-23.8125,48
70.13,-4068.000345,-3731.387641,-336.6127046,-1.014285714,0.296938776,-0.139795918,-26.3125,-23.8125,48
70.19,-5181.68706,-3860.303145,-444.0422912,-1.140816327,0.32755102,-0.098979592,-22.6875,-27.0625,41.25
70.25,-6409.965333,-4272.11656,-401.0704566,-1.274489796,0.369387755,-0.028571429,-20.875,-28.5,32.375
70.31,-7577.366841,-4658.863072,-558.6338503,-1.248979592,0.367346939,0.047959184,-20.875,-28.5,32.375
70.38,-8483.356354,-4716.158851,-988.3521966,-1.471428571,0.404081633,0,-18.6875,-30.6875,20.9375
70.44,-8472.613395,-3964.151745,-2213.049484,-1.415306122,0.273469388,0.156122449,-17.625,-29.25,9.25
70.50,-6947.113266,-2914.922783,-3541.595371,-1.307142857,0.154081633,0.228571429,-17.625,-29.25,9.25
70.56,-4297.183463,-1504.014212,-4522.785595,-1.334693878,0.22244898,0.228571429,-16.9375,-22.375,-0.3125
70.63,-1367.936736,-343.7746771,-4630.215182,-1.321428571,0.273469388,0.316326531,-14.75,-12.3125,-6
70.69,1002.676141,161.1443799,-4741.225755,-1.293877551,0.173469388,0.359183673,-14.75,-12.3125,-6
70.75,3043.838287,322.2887598,-4623.053209,-1.387755102,0.207142857,0.337755102,-13.6875,-5.0625,-5.6875
70.81,4193.334863,60.87676573,-4071.581332,-1.242857143,0.113265306,0.347959184,-12.5625,-2.1875,-4.625
70.88,5493.232861,-426.1373601,-3129.781956,-1.153061224,0.224489796,0.335714286,-12.5625,-2.1875,-4.625
70.94,6510.232947,-1034.905017,-2324.060056,-1.176530612,0.269387755,0.397959184,-12.5625,0,-4.9375
71.00,8114.514774,-1367.936736,-1514.757171,-1.051020408,0.235714286,0.367346939,-13.3125,-4,-5.3125
71.06,9622.109972,-1410.908571,-1285.574053,-1.131632653,0.37244898,0.355102041,-13.3125,-4,-5.3125
71.13,10721.47274,-1246.183204,-1020.581073,-1.078571429,0.406122449,0.254081633,-14.75,-9.0625,-5.3125
71.19,10159.2579,-1239.021232,-1196.049397,-1.055102041,0.431632653,0.163265306,-14.75,-9.0625,-5.3125
71.25,8289.983098,-1629.34873,-2155.753704,-1.033673469,0.421428571,0.139795918,-14,-15.875,-2.4375
71.31,5837.007538,-2076.972007,-2904.179824,-1.029591837,0.451020408,0.186734694,-14,-18.75,0
71.38,3641.862985,-2721.549527,-3373.289019,-1.078571429,0.493877551,0.201020408,-14,-18.75,0
71.44,1794.074096,-3319.574226,-3552.33833,-1.12755102,0.546938776,0.126530612,-14.75,-16.625,1.0625
71.50,1070.71488,-3358.965074,-3330.317184,-1.045918367,0.51122449,0.132653061,-12.9375,-13.375,-4.25
71.56,999.0951553,-3101.134066,-2954.313631,-1.139795918,0.489795918,0.163265306,-12.9375,-13.375,-4.25
71.63,1310.640956,-2800.331224,-2721.549527,-1.133673469,0.48877551,0.171428571,-15.5,-7.9375,-7.8125
71.69,2191.563566,-2474.461478,-2528.176271,-1.112244898,0.341836735,0.296938776,-15.5,-7.9375,-7.8125
71.75,3129.781956,-2424.327671,-2585.472051,-1.1,0.36122449,0.292857143,-15.5,-7.9375,-7.8125
71.81,4429.679954,-2191.563566,-2814.655169,-1.146938776,0.38877551,0.273469388,-17.625,-6.1875,-9.9375
71.88,5149.458184,-2080.552994,-3108.296039,-1.020408163,0.4,0.26122449,-18.375,-7.625,-11.375
71.94,5482.489902,-2263.183291,-3290.926336,-1.082653061,0.441836735,0.269387755,-18.375,-7.625,-11.375
72.00,5786.873731,-2399.260767,-3183.496749,-1.043877551,0.457142857,0.25,-19.8125,-7.25,-13.5
72.06,6030.380794,-2617.700927,-3093.972094,-1.014285714,0.502040816,0.198979592,-20.875,-10.5,-13.875
72.13,6538.880837,-2743.035444,-2800.331224,-1.046938776,0.523469388,0.087755102,-20.875,-10.5,-13.875
72.19,7097.514687,-2854.046017,-2467.299505,-0.978571429,0.48877551,0.162244898,-22.3125,-12.3125,-15.625
72.25,8161.067594,-2635.605858,-1858.531848,-1.018367347,0.51122449,-0.085714286,-24.875,-15.1875,-14.9375
72.31,9228.201488,-2005.352283,-1142.334604,-0.984693878,0.493877551,0.044897959,-24.875,-15.1875,-14.9375
72.38,9962.303663,-1983.866366,-379.5845393,-0.965306122,0.47244898,-0.218367347,-26.625,-22.375,-12.75
72.44,9965.884649,-1833.464944,268.5739665,-1.014285714,0.521428571,-0.054081633,-27.375,-30.3125,-7.0625
72.50,9135.095846,-1922.9896,737.6831612,-0.982653061,0.476530612,-0.173469388,-27.375,-30.3125,-7.0625
72.56,7903.236587,-2234.535401,1038.486004,-0.903061224,0.453061224,-0.237755102,-28.4375,-35.375,0.6875
72.63,6084.095587,-2764.521362,1525.50013,-0.95,0.431632653,-0.254081633,-29.875,-40.75,9.25
72.69,3903.274979,-3480.718605,1940.894531,-0.916326531,0.406122449,-0.226530612,-29.875,-40.75,9.25
72.75,2037.581159,-4519.204609,2281.088222,-0.98877551,0.425510204,-0.181632653,-31.6875,-42.1875,15.625
72.81,691.1303404,-5217.496922,2205.887511,-1.043877551,0.408163265,-0.209183673,-34.9375,-45.4375,17.0625
72.88,-379.5845393,-6180.782215,1726.035358,-1.055102041,0.386734694,-0.163265306,-34.9375,-45.4375,17.0625
72.94,-469.1091948,-6452.937168,970.4472655,-1.046938776,0.37244898,-0.230612245,-40,-46.5625,16
73.00,991.9331828,-5876.398386,-189.7922696,-1.051020408,0.4,-0.085714286,-42.5,-48,11.6875
73.06,2911.341797,-5056.352542,-999.0951553,-1.016326531,0.416326531,-0.073469388,-42.5,-48,11.6875
73.13,5296.278619,-4315.088395,-1650.834647,-1.008163265,0.371428571,-0.154081633,-44.3125,-49.8125,9.9375
73.19,6735.835079,-3820.912296,-1894.34171,-0.95,0.38877551,-0.128571429,-44.3125,-49.8125,9.9375
73.25,7341.02175,-3792.264407,-1869.274807,-0.954081633,0.425510204,-0.096938776,-44.6875,-49.0625,12.75
73.31,7122.581591,-3795.845393,-1539.824074,-1.048979592,0.312244898,-0.302040816,-41.8125,-47.25,21.3125
73.38,6470.842099,-4218.401767,-1017.000086,-1.191836735,0.310204082,-0.241836735,-41.8125,-47.25,21.3125
73.44,6023.218821,-4605.148278,-7.161972439,-1.309183673,0.292857143,-0.214285714,-37.8125,-46.1875,28.0625
73.50,6327.60265,-4408.194036,812.8838718,-1.23877551,0.284693878,-0.212244898,-34.5625,-41.875,33.4375
73.56,7520.071061,-3964.151745,1786.912124,-1.360204082,0.298979592,-0.173469388,-34.5625,-41.875,33.4375
73.63,8934.560618,-3545.176357,2399.260767,-1.340816327,0.282653061,-0.198979592,-31.6875,-37.5,37.3125
73.69,9851.29309,-2782.426293,2460.137533,-1.270408163,0.205102041,-0.241836735,-33.125,-34.3125,43
73.75,9056.314149,-2377.77485,2005.352283,-1.184693878,0.158163265,-0.318367347,-33.125,-34.3125,43
73.81,6828.940721,-2306.155125,1350.031805,-1.080612245,0.237755102,-0.230612245,-32.4375,-27.4375,50.125
73.88,4945.341969,-2692.901637,1213.954328,-1.129591837,0.271428571,-0.220408163,-30.625,-20.25,53
73.94,2968.637576,-2420.746684,479.8521534,-1.184693878,0.26122449,-0.220408163,-30.625,-20.25,53
74.00,1926.570586,-2288.250194,85.94366927,-1.146938776,0.284693878,-0.214285714,-28.0625,-13,54.75
74.06,1736.778316,-2198.725539,139.6584626,-1.129591837,0.316326531,-0.18877551,-25.1875,-11.5625,54.75
74.13,1937.313545,-2327.641043,436.8803188,-0.986734694,0.316326531,-0.162244898,-25.1875,-11.5625,54.75
